date	Air Bombardment	Artillery	Asphyxiation	Beating or Stabbing	Burned	Chemical	Crushed	Execution	Gun Shot	Mine	Missiles	Other	Refusal to Follow Orders	Resource Outage	Sniper	Stress	Torture	Unspecified	Wounds
2012-07-21	0.0187651331719	0.391041162228	0.000605326876513	0.0090799031477	0.00847457627119	0.00121065375303	0.00121065375303	0.0	0.460653753027	0.0	0.0	0.0	0.0	0.000605326876513	0.0708232445521	0.000605326876513	0.0332929782082	0.0	0.00363196125908
2012-08-01	0.044696969697	0.418939393939	0.0	0.00757575757576	0.000757575757576	0.0	0.0	0.0	0.459848484848	0.0	0.0	0.0	0.0	0.0	0.0393939393939	0.0	0.0272727272727	0.0	0.00151515151515
2012-08-07	0.0236363636364	0.476363636364	0.0	0.0136363636364	0.00181818181818	0.0	0.0	0.0	0.410909090909	0.000909090909091	0.0	0.0	0.0	0.00181818181818	0.0409090909091	0.0	0.03	0.0	0.0
2012-08-14	0.0825998645904	0.440758293839	0.0	0.0216655382532	0.0	0.0	0.0	0.0	0.37711577522	0.0	0.0	0.0	0.0	0.00135409614083	0.0412999322952	0.00135409614083	0.0338524035206	0.0	0.0
2012-08-21	0.0659157279933	0.367542761786	0.0	0.00584063412599	0.0183562786817	0.0	0.0	0.000834376303713	0.486858573217	0.000417188151856	0.0	0.0	0.0	0.000417188151856	0.0417188151856	0.000417188151856	0.0112640801001	0.0	0.000417188151856
2012-09-01	0.0719002201027	0.327219369039	0.0	0.024211298606	0.0	0.0	0.000733675715334	0.0	0.52824651504	0.0	0.0	0.0	0.0	0.0	0.0337490829054	0.0	0.0139398385913	0.0	0.0
2012-09-07	0.115582191781	0.313356164384	0.0	0.00513698630137	0.000856164383562	0.0	0.0	0.0	0.483732876712	0.0	0.0	0.0	0.0	0.00171232876712	0.041095890411	0.0	0.0385273972603	0.0	0.0
2012-09-14	0.10737704918	0.377049180328	0.0	0.0286885245902	0.0131147540984	0.0	0.0	0.0	0.381147540984	0.000819672131148	0.0	0.0	0.0	0.0	0.0680327868852	0.000819672131148	0.0229508196721	0.0	0.0
2012-09-21	0.0977488151659	0.210308056872	0.0	0.0704976303318	0.0100710900474	0.0	0.000592417061611	0.000592417061611	0.534360189573	0.00118483412322	0.0	0.0	0.0	0.000592417061611	0.0550947867299	0.0	0.0189573459716	0.0	0.0
2012-10-01	0.101569713758	0.354570637119	0.0	0.00554016620499	0.00461680517082	0.0	0.0	0.0	0.421052631579	0.0	0.0	0.0	0.0	0.000923361034164	0.0821791320406	0.00277008310249	0.0267774699908	0.0	0.0
2012-10-07	0.0762398223538	0.290895632865	0.0	0.00148038490007	0.00222057735011	0.0	0.0	0.00148038490007	0.568467801628	0.0	0.0	0.0	0.0	0.000740192450037	0.0429311621021	0.0	0.0155440414508	0.0	0.0
2012-10-14	0.160546541418	0.304013663535	0.0	0.00426985482494	0.00853970964987	0.0	0.0	0.0	0.455166524338	0.0	0.0	0.0	0.0	0.000853970964987	0.0486763450043	0.000853970964987	0.0162254483348	0.0	0.000853970964987
2012-10-21	0.184131736527	0.37874251497	0.0	0.0	0.000748502994012	0.0	0.0	0.0	0.336077844311	0.0	0.0	0.0	0.0	0.00149700598802	0.0755988023952	0.00224550898204	0.0209580838323	0.0	0.0
2012-11-01	0.234836702955	0.328926905132	0.000777604976672	0.0101088646967	0.0	0.0	0.0	0.000777604976672	0.336702954899	0.0	0.0	0.0	0.0	0.0	0.0443234836703	0.00155520995334	0.0295489891135	0.0	0.0124416796267
2012-11-07	0.14238410596	0.284768211921	0.0	0.0165562913907	0.0	0.0	0.0	0.0	0.409492273731	0.0	0.0	0.0	0.0	0.00220750551876	0.0717439293598	0.0	0.0176600441501	0.0	0.0551876379691
2012-11-14	0.0477815699659	0.3401592719	0.00113765642776	0.00455062571104	0.00227531285552	0.0	0.0	0.0	0.47212741752	0.0	0.0	0.0	0.0	0.00113765642776	0.0648464163823	0.0	0.0216154721274	0.0	0.0443686006826
2012-11-21	0.0654981549815	0.392066420664	0.0	0.00645756457565	0.0	0.0	0.0	0.0	0.367158671587	0.0	0.0	0.0	0.0	0.000922509225092	0.0885608856089	0.0	0.0332103321033	0.0	0.0461254612546
2012-12-01	0.0814889336016	0.376257545272	0.0	0.0110663983903	0.0010060362173	0.0	0.0010060362173	0.0010060362173	0.42555331992	0.0010060362173	0.0	0.0	0.0	0.0010060362173	0.0553319919517	0.00201207243461	0.0181086519115	0.0	0.0251509054326
2012-12-07	0.0308324768756	0.385405960946	0.00205549845838	0.00102774922919	0.0	0.0	0.0	0.0	0.469681397739	0.0	0.0	0.0	0.0	0.00205549845838	0.0472764645427	0.0102774922919	0.0431654676259	0.00205549845838	0.00616649537513
2012-12-14	0.0546654099906	0.339302544769	0.0	0.000942507068803	0.0	0.0	0.0	0.0	0.491988689915	0.0	0.0	0.0	0.0	0.000942507068803	0.0706880301602	0.0	0.0358152686145	0.0	0.00565504241282
2012-12-21	0.163505559189	0.356442119032	0.0	0.0	0.0	0.00392413342054	0.0	0.0	0.34074558535	0.000654022236756	0.0	0.0	0.0	0.00130804447351	0.0791366906475	0.00392413342054	0.0366252452583	0.0	0.0137344669719
2013-01-01	0.170978627672	0.303712035996	0.0	0.0258717660292	0.0	0.0	0.0	0.0	0.353205849269	0.0	0.0	0.0	0.0	0.00112485939258	0.0674915635546	0.00112485939258	0.0404949381327	0.0	0.0359955005624
2013-01-07	0.0858652575958	0.299867899604	0.0	0.0	0.0	0.0	0.0	0.0	0.454425363276	0.0	0.0	0.0	0.0	0.0	0.0766182298547	0.00792602377807	0.0369881109643	0.0	0.0383091149273
2013-01-14	0.129783693844	0.423460898502	0.0	0.0	0.0	0.0	0.0	0.0	0.310316139767	0.0	0.0	0.0	0.0	0.00166389351082	0.0623960066556	0.000831946755408	0.0424292845258	0.0	0.0291181364393
2013-01-21	0.0610795454545	0.328125	0.0	0.00710227272727	0.0	0.0	0.0	0.000710227272727	0.493607954545	0.0	0.0	0.0	0.0	0.00142045454545	0.0731534090909	0.00142045454545	0.0255681818182	0.000710227272727	0.00710227272727
2013-02-01	0.0595611285266	0.413793103448	0.0	0.00104493207941	0.0	0.0	0.00104493207941	0.0	0.41065830721	0.0	0.0	0.0	0.0	0.00104493207941	0.0522466039707	0.0	0.0261233019854	0.0	0.0344827586207
2013-02-07	0.0628803245436	0.347870182556	0.00101419878296	0.0	0.0	0.0	0.0	0.0	0.502028397566	0.0	0.0	0.0	0.0	0.00101419878296	0.0446247464503	0.0	0.026369168357	0.0	0.0141987829615
2013-02-14	0.100286532951	0.450811843362	0.0	0.000955109837631	0.0	0.0	0.000955109837631	0.0	0.292263610315	0.0	0.0324737344795	0.0	0.0	0.000955109837631	0.0601719197708	0.00286532951289	0.0391595033429	0.00191021967526	0.0171919770774
2013-02-21	0.0839024390244	0.290731707317	0.0	0.0	0.0	0.0	0.0	0.0	0.390243902439	0.0	0.114146341463	0.0	0.0	0.0	0.0526829268293	0.0	0.0458536585366	0.0	0.0224390243902
2013-03-01	0.0779625779626	0.377338877339	0.0	0.0	0.0	0.0	0.0	0.0	0.442827442827	0.0	0.0010395010395	0.0	0.0	0.0031185031185	0.0446985446985	0.0010395010395	0.0239085239085	0.0	0.0280665280665
2013-03-07	0.0658823529412	0.361176470588	0.0	0.0223529411765	0.0	0.0	0.0	0.0	0.425882352941	0.0	0.0	0.0	0.0	0.0	0.0682352941176	0.0	0.0235294117647	0.0	0.0329411764706
2013-03-14	0.0739051094891	0.421532846715	0.0	0.0	0.0	0.014598540146	0.0	0.0	0.342153284672	0.0	0.00273722627737	0.0	0.0	0.0	0.0739051094891	0.0	0.0246350364964	0.000912408759124	0.0456204379562
2013-03-21	0.0545454545455	0.330181818182	0.0	0.0392727272727	0.00290909090909	0.0	0.0	0.000727272727273	0.383272727273	0.0	0.0145454545455	0.0	0.0	0.0	0.056	0.0	0.0770909090909	0.0	0.0414545454545
2013-04-01	0.0802139037433	0.372192513369	0.0	0.00320855614973	0.0	0.0	0.00427807486631	0.0	0.375401069519	0.0	0.0	0.0	0.0	0.0	0.0631016042781	0.0	0.0780748663102	0.00106951871658	0.0224598930481
2013-04-07	0.098078867543	0.27704752275	0.0	0.0111223458038	0.0	0.0	0.0	0.0	0.499494438827	0.0	0.0	0.0	0.0	0.0	0.0343781597573	0.00404448938322	0.0505561172902	0.0	0.0252780586451
2013-04-14	0.0274480712166	0.217359050445	0.0	0.00445103857567	0.0	0.0	0.0	0.0	0.661721068249	0.0	0.000741839762611	0.0	0.0	0.0	0.0304154302671	0.0	0.0489614243323	0.0	0.00890207715134
2013-04-21	0.0600961538462	0.366987179487	0.0	0.0	0.000801282051282	0.0	0.0	0.0	0.457532051282	0.0	0.0	0.0	0.0	0.0	0.0384615384615	0.0	0.0641025641026	0.000801282051282	0.0112179487179
2013-05-01	0.0441176470588	0.195501730104	0.0	0.0	0.0	0.0	0.0	0.0	0.693771626298	0.0	0.0	0.0	0.0	0.0	0.0268166089965	0.0	0.030276816609	0.0	0.00951557093426
2013-05-07	0.0457516339869	0.388888888889	0.0	0.0	0.0	0.0016339869281	0.0	0.0	0.467320261438	0.0	0.0	0.0	0.0	0.0	0.031045751634	0.0	0.0522875816993	0.0	0.0130718954248
2013-05-14	0.045177045177	0.330891330891	0.0	0.0	0.0	0.001221001221	0.0	0.0	0.545787545788	0.0	0.0	0.0	0.0	0.001221001221	0.037851037851	0.0	0.025641025641	0.0	0.01221001221
2013-05-21	0.0196540880503	0.319968553459	0.0	0.0212264150943	0.0	0.00393081761006	0.0	0.0	0.540094339623	0.0	0.0	0.000786163522013	0.0	0.0	0.0314465408805	0.0	0.060534591195	0.000786163522013	0.00157232704403
2013-06-01	0.0297450424929	0.308781869688	0.0	0.00991501416431	0.0	0.0	0.0	0.0	0.473087818697	0.0	0.0509915014164	0.0	0.0	0.0028328611898	0.0509915014164	0.0	0.070821529745	0.0	0.0028328611898
2013-06-07	0.0594594594595	0.287837837838	0.0	0.0	0.0	0.0	0.0	0.0	0.494594594595	0.0	0.0	0.0	0.0	0.0027027027027	0.0283783783784	0.0	0.114864864865	0.0	0.0121621621622
2013-06-14	0.0457902511078	0.314623338257	0.0	0.0280649926145	0.0	0.00147710487445	0.0	0.0	0.457902511078	0.0	0.0	0.0	0.0	0.00295420974889	0.0590841949778	0.0	0.0871491875923	0.00147710487445	0.00147710487445
2013-06-21	0.00874316939891	0.325683060109	0.0	0.00874316939891	0.00109289617486	0.0153005464481	0.00437158469945	0.0	0.520218579235	0.0	0.0	0.0	0.0	0.00327868852459	0.0404371584699	0.0	0.0622950819672	0.00546448087432	0.00437158469945
2013-07-01	0.00919117647059	0.444852941176	0.0	0.0	0.00183823529412	0.0	0.0	0.0	0.409926470588	0.0	0.0	0.0	0.0	0.0147058823529	0.0533088235294	0.0	0.0661764705882	0.0	0.0
2013-07-07	0.00674536256324	0.342327150084	0.0	0.0	0.0	0.0	0.0	0.0	0.509274873524	0.0	0.0	0.0	0.0	0.00168634064081	0.0320404721754	0.0	0.107925801012	0.0	0.0
2013-07-14	0.00732600732601	0.394383394383	0.0	0.0	0.0	0.001221001221	0.0	0.0	0.478632478632	0.0	0.0	0.0	0.0	0.001221001221	0.042735042735	0.0	0.0683760683761	0.0	0.00610500610501
2013-07-21	0.0950446791227	0.42567018684	0.0	0.0	0.0	0.0	0.0	0.0	0.379366368806	0.0	0.00568643379366	0.00162469536962	0.0	0.000812347684809	0.0357432981316	0.000812347684809	0.038180341186	0.00162469536962	0.0154346060114
2013-08-01	0.00746268656716	0.408315565032	0.0	0.0	0.0	0.0	0.0	0.0	0.493603411514	0.0	0.0	0.0	0.0	0.0	0.0277185501066	0.0	0.0628997867804	0.0	0.0
2013-08-07	0.0297699594046	0.422192151556	0.0	0.0	0.0	0.0	0.0	0.0	0.485791610284	0.0	0.0	0.0	0.0	0.0	0.0284167794317	0.0	0.0338294993234	0.0	0.0
2013-08-14	0.0153465346535	0.139108910891	0.0	0.0	0.0	0.687623762376	0.0	0.0	0.128712871287	0.0	0.0	0.0	0.0	0.0	0.0128712871287	0.0	0.0163366336634	0.0	0.0
2013-08-21	0.0248027057497	0.468996617813	0.0	0.0	0.0	0.0191657271702	0.0	0.0	0.419391206313	0.0	0.0	0.0	0.0	0.0011273957159	0.0225479143179	0.0	0.04396843292	0.0	0.0
